country,year,exchange_rate,currency_name
Argentina,1916,0.9666,Gold Pesos
Argentina,1917,0.9986,Gold Pesos
Argentina,1918,0.9985,Gold Pesos
Argentina,1919,1.0099,Gold Pesos
Argentina,1920,1.1025,Gold Pesos
Argentina,1921,1.3698,Gold Pesos
Argentina,1922,1.2223,Gold Pesos
Argentina,1923,1.2727,Gold Pesos
Argentina,1924,1.2799,Gold Pesos
Argentina,1925,1.0943,Gold Pesos
Argentina,1926,1.0852,Gold Pesos
Argentina,1927,1.0385,Gold Pesos
Argentina,1928,1.0365,Gold Pesos
Argentina,1929,1.0512,Gold Pesos
Argentina,1930,1.1975,Gold Pesos
Argentina,1931,1.4984,Gold Pesos
Argentina,1932,1.7111,Gold Pesos
Argentina,1933,1.3708,Gold Pesos
Argentina,1934,2.978,Pesos Moneda Nacional
Argentina,1935,3.062,Pesos Moneda Nacional
Argentina,1936,3.0178,Pesos Moneda Nacional
Argentina,1937,3.0341,Pesos Moneda Nacional
Argentina,1938,3.0678,Pesos Moneda Nacional
Argentina,1939,3.2414,Pesos Moneda Nacional
Argentina,1940,3.3587,Pesos Moneda Nacional
Argentina,1941,3.3587,Pesos Moneda Nacional
Argentina,1948,4.81,Pesos Moneda Nacional
Argentina,1949,9.02,Pesos Moneda Nacional
Argentina,1950,14.02,Pesos Moneda Nacional
Argentina,1951,14.46,Pesos Moneda Nacional
Argentina,1952,13.98,Pesos Moneda Nacional
Argentina,1953,13.98,Pesos Moneda Nacional
Argentina,1954,13.98,Pesos Moneda Nacional
Argentina,1955,36.1,Pesos Moneda Nacional
Argentina,1956,37.45,Pesos Moneda Nacional
Argentina,1957,37.0,Pesos Moneda Nacional
Argentina,1958,70.0,Pesos Moneda Nacional
Argentina,1959,79.9208,Pesos Moneda Nacional
Argentina,1960,82.89,Pesos Moneda Nacional
Argentina,1961,82.8558,Pesos Moneda Nacional
Argentina,1962,116.228,Pesos Moneda Nacional
Argentina,1963,138.717,Pesos Moneda Nacional
Argentina,1964,140.392,Pesos Moneda Nacional
Argentina,1965,169.567,Pesos Moneda Nacional
Argentina,1966,209.15,Pesos Moneda Nacional
Argentina,1967,333.425,Pesos Moneda Nacional
Argentina,1968,350.0,Pesos Moneda Nacional
Argentina,1969,350.0,Pesos Moneda Nacional
Argentina,1970,3.7917,Pesos
Argentina,1971,4.5217,Pesos
Argentina,1972,5.0,Pesos
Argentina,1973,5.0,Pesos
Argentina,1974,5.0,Pesos
Argentina,1975,36.575,Pesos
Argentina,1976,139.983,Pesos
Argentina,1977,407.633,Pesos
Argentina,1978,795.75,Pesos
Argentina,1979,1316.97,Pesos
Argentina,1980,1837.16,Pesos
Argentina,1981,4402.69,Pesos
Argentina,1982,25922.5,Pesos
Argentina,1983,10.53,Old Pesos Argentinos
Argentina,1984,67.6491,Old Pesos Argentinos
Argentina,1985,0.6018,Australes
Argentina,1986,0.943,Australes
Argentina,1987,2.1443,Australes
Argentina,1988,8.7526,Australes
Argentina,1989,423.3,Australes
Argentina,1990,4875.9,Australes
Argentina,1991,9535.5,Australes
Argentina,1992,0.9906,(New) Pesos Argentinos
Argentina,1993,0.999,(New) Pesos Argentinos
Argentina,1994,0.999,(New) Pesos Argentinos
Argentina,1995,0.9998,(New) Pesos Argentinos
Argentina,1996,0.9997,(New) Pesos Argentinos
Argentina,1997,0.9995,(New) Pesos Argentinos
Argentina,1998,0.9995,(New) Pesos Argentinos
Argentina,1999,0.9995,(New) Pesos Argentinos
Argentina,2000,0.9995,(New) Pesos Argentinos
Argentina,2001,0.9995,(New) Pesos Argentinos
Argentina,2002,3.0633,(New) Pesos Argentinos
Argentina,2003,2.9006,(New) Pesos Argentinos
Argentina,2004,2.9233,(New) Pesos Argentinos
Argentina,2005,2.9037,(New) Pesos Argentinos
Argentina,2006,3.0543,(New) Pesos Argentinos
Argentina,2007,3.096,New Pesos Argentinos
Argentina,2008,3.1442,New Pesos Argentinos
Argentina,2009,3.7101,New Pesos Argentinos
Argentina,2010,3.8963,New Pesos Argentinos
Argentina,2011,4.11,New Pesos Argentinos
Argentina,2012,4.537,New Pesos Argentinos
Argentina,2013,5.459,New Pesos Argentinos
Argentina,2014,8.075,New Pesos Argentinos
Argentina,2015,9.23,New Pesos Argentinos
Argentina,2016,14.7582,New Pesos Argentinos
Argentina,2017,16.5627,New Pesos Argentinos
Argentina,2018,28.095,New Pesos Argentinos
Argentina,2019,48.15,New Pesos Argentinos
Argentina,2020,70.54,New Pesos Argentinos
Argentina,2021,95.0821,New Pesos Argentinos
Argentina,2022,130.61,New Pesos Argentinos
Argentina,2023,296.258,New Pesos Argentinos
Argentina,2024,915.539,New Pesos Argentinos
Australia,1928,0.207,Australian Pound
Australia,1929,0.208,Australian Pound
Australia,1930,0.218,Australian Pound
Australia,1931,0.284,Australian Pound
Australia,1932,0.357,Australian Pound
Australia,1933,0.297,Australian Pound
Australia,1934,0.249,Australian Pound
Australia,1935,0.257,Australian Pound
Australia,1936,0.253,Australian Pound
Australia,1937,0.254,Australian Pound
Australia,1938,0.257,Australian Pound
Australia,1939,0.283,Australian Pound
Australia,1940,0.328,Australian Pound
Australia,1950,0.448,Australian Pound
Australia,1951,0.448,Australian Pound
Australia,1952,0.449,Australian Pound
Australia,1953,0.446,Australian Pound
Australia,1954,0.447,Australian Pound
Australia,1955,0.45,Australian Pound
Australia,1956,0.449,Australian Pound
Australia,1957,0.449,Australian Pound
Australia,1958,0.447,Australian Pound
Australia,1959,0.447,Australian Pound
Australia,1960,0.447,Australian Pound
Australia,1961,0.448,Australian Pound
Australia,1962,0.447,Australian Pound
Australia,1963,0.448,Australian Pound
Australia,1964,0.449,Australian Pound
Australia,1965,0.449,Australian Pound
Australia,1966,0.899,Australian Dollar
Australia,1967,0.899,Australian Dollar
Australia,1968,0.899,Australian Dollar
Australia,1969,0.9,Australian Dollar
Australia,1970,0.898,Australian Dollar
Australia,1971,0.88,Australian Dollar
Australia,1972,0.839,Australian Dollar
Australia,1973,0.705,Australian Dollar
Australia,1974,0.695,Australian Dollar
Australia,1975,0.765,Australian Dollar
Australia,1976,0.819,Australian Dollar
Australia,1977,0.902,Australian Dollar
Australia,1978,0.874,Australian Dollar
Australia,1979,0.895,Australian Dollar
Australia,1980,0.877,Australian Dollar
Australia,1981,0.87,Australian Dollar
Australia,1982,0.984,Australian Dollar
Australia,1983,1.109,Australian Dollar
Australia,1984,1.137,Australian Dollar
Australia,1985,1.428,Australian Dollar
Australia,1986,1.49,Australian Dollar
Australia,1987,1.426,Australian Dollar
Australia,1988,1.275,Australian Dollar
Australia,1989,1.263,Australian Dollar
Australia,1990,1.281,Australian Dollar
Australia,1991,1.284,Australian Dollar
Australia,1992,1.36,Australian Dollar
Australia,1993,1.471,Australian Dollar
Australia,1994,1.367,Australian Dollar
Australia,1995,1.35,Australian Dollar
Australia,1996,1.277,Australian Dollar
Australia,1997,1.345,Australian Dollar
Australia,1998,1.59,Australian Dollar
Australia,1999,1.5494,Australian Dollar
Australia,2000,1.7197,Australian Dollar
Australia,2001,1.9346,Australian Dollar
Australia,2002,1.8392,Australian Dollar
Australia,2003,1.5328,Australian Dollar
Australia,2004,1.3578,Australian Dollar
Australia,2005,1.3111,Australian Dollar
Australia,2006,1.3271,Australian Dollar
Australia,2007,1.1918,Australian Dollar
Australia,2008,1.1714,Australian Dollar
Australia,2009,1.2615,Australian Dollar
Australia,2010,1.087,Australian Dollar
Australia,2011,1.033,Australian Dollar
Australia,2011,0.9678,Australian Dollar
Australia,2012,0.9653,Australian Dollar
Australia,2013,1.0327,Australian Dollar
Australia,2014,1.1069,Australian Dollar
Australia,2015,1.329,Australian Dollar
Australia,2016,1.3452,Australian Dollar
Australia,2017,1.3048,Australian Dollar
Australia,2018,1.3384,Australian Dollar
Australia,2019,1.44,Australian Dollar
Australia,2020,1.45,Australian Dollar
Australia,2021,1.3312,Australian Dollar
Australia,2022,1.4417,Australian Dollar
Australia,2023,1.5052,Australian Dollar
Australia,2024,1.5156,Australian Dollar
Austria,1913,4.9555,Kronen
Austria,1914,5.0843,Kronen
Austria,1915,6.5047,Kronen
Austria,1916,7.9527,Kronen
Austria,1917,8.8977,Kronen
Austria,1921,994.036,Kronen
Austria,1922,10309.3,Kronen
Austria,1923,71428.6,Kronen
Austria,1924,71428.6,Kronen
Austria,1925,7.1177,Old Shillings
Austria,1926,7.1053,Old Shillings
Austria,1927,7.1041,Old Shillings
Austria,1928,7.1052,Old Shillings
Austria,1929,7.1136,Old Shillings
Austria,1930,7.0977,Old Shillings
Austria,1931,7.1313,Old Shillings
Austria,1932,7.1634,Old Shillings
Austria,1933,6.4734,Old Shillings
Austria,1934,5.3211,Old Shillings
Austria,1935,5.3104,Old Shillings
Austria,1936,5.3215,Old Shillings
Austria,1937,5.3277,Old Shillings
Austria,1938,5.2866,Old Shillings
Austria,1953,25.9202,Shillings
Austria,1954,25.9202,Shillings
Austria,1955,25.9202,Shillings
Austria,1956,25.9202,Shillings
Austria,1957,25.9477,Shillings
Austria,1958,25.9498,Shillings
Austria,1959,25.894,Shillings
Austria,1960,26.0004,Shillings
Austria,1961,25.9869,Shillings
Austria,1962,25.8498,Shillings
Austria,1963,25.8465,Shillings
Austria,1964,25.8411,Shillings
Austria,1965,25.8371,Shillings
Austria,1966,25.8491,Shillings
Austria,1967,25.8478,Shillings
Austria,1968,25.8565,Shillings
Austria,1969,25.8705,Shillings
Austria,1970,25.8672,Shillings
Austria,1971,24.9944,Shillings
Austria,1972,23.1332,Shillings
Austria,1973,19.3615,Shillings
Austria,1974,18.6693,Shillings
Austria,1975,17.4013,Shillings
Austria,1976,17.9391,Shillings
Austria,1977,16.5306,Shillings
Austria,1978,14.5016,Shillings
Austria,1979,13.387,Shillings
Austria,1980,12.945,Shillings
Austria,1981,15.948,Shillings
Austria,1982,17.06,Shillings
Austria,1983,17.968,Shillings
Austria,1984,20.005,Shillings
Austria,1985,20.676,Shillings
Austria,1986,15.26,Shillings
Austria,1987,12.649,Shillings
Austria,1988,12.357,Shillings
Austria,1989,13.236,Shillings
Austria,1990,11.331,Shillings
Austria,1991,11.686,Shillings
Austria,1992,10.992,Shillings
Austria,1993,11.639,Shillings
Austria,1994,11.409,Shillings
Austria,1995,10.076,Shillings
Austria,1996,10.589,Shillings
Austria,1997,12.206,Shillings
Austria,1998,12.379,Shillings
Austria,1999,14.659,Shillings
Belgium,1913,5.2154,Francs
Belgium,1914,5.178,Francs
Belgium,1919,7.8327,Francs
Belgium,1920,13.5501,Francs
Belgium,1921,13.4302,Francs
Belgium,1922,13.0159,Francs
Belgium,1923,19.1608,Francs
Belgium,1924,21.5341,Francs
Belgium,1925,21.0172,Francs
Belgium,1926,30.6251,Francs
Belgium,1927,7.1861,Belgas
Belgium,1928,7.1797,Belgas
Belgium,1929,7.1878,Belgas
Belgium,1930,7.1672,Belgas
Belgium,1931,7.1795,Belgas
Belgium,1932,7.1872,Belgas
Belgium,1933,5.5867,Belgas
Belgium,1934,4.2943,Belgas
Belgium,1935,5.4277,Belgas
Belgium,1936,5.9113,Belgas
Belgium,1937,5.9255,Belgas
Belgium,1938,5.9192,Belgas
Belgium,1939,5.9341,Belgas
Belgium,1940,5.9241,Belgas
Belgium,1945,43.7445,Francs
Belgium,1946,43.8039,Francs
Belgium,1947,43.827,Francs
Belgium,1948,43.8289,Francs
Belgium,1949,45.436,Francs
Belgium,1950,50.2311,Francs
Belgium,1951,50.355,Francs
Belgium,1952,50.3069,Francs
Belgium,1953,49.9775,Francs
Belgium,1954,50.0626,Francs
Belgium,1955,50.2386,Francs
Belgium,1956,49.9251,Francs
Belgium,1957,50.2361,Francs
Belgium,1958,49.8902,Francs
Belgium,1959,49.97,Francs
Belgium,1960,49.8679,Francs
Belgium,1961,49.8703,Francs
Belgium,1962,49.7686,Francs
Belgium,1963,49.8703,Francs
Belgium,1964,49.7537,Francs
Belgium,1965,49.6426,Francs
Belgium,1966,49.8331,Francs
Belgium,1967,49.6894,Francs
Belgium,1968,49.9351,Francs
Belgium,1969,50.1454,Francs
Belgium,1970,49.6549,Francs
Belgium,1971,48.5484,Francs
Belgium,1972,44.0218,Francs
Belgium,1973,38.8184,Francs
Belgium,1974,38.8908,Francs
Belgium,1975,36.6932,Francs
Belgium,1976,38.5788,Francs
Belgium,1977,35.8282,Francs
Belgium,1978,31.4376,Francs
Belgium,1979,29.342,Francs
Belgium,1980,29.237,Francs
Belgium,1981,37.194,Francs
Belgium,1982,45.78,Francs
Belgium,1983,51.121,Francs
Belgium,1984,57.749,Francs
Belgium,1985,59.336,Francs
Belgium,1986,44.664,Francs
Belgium,1987,37.358,Francs
Belgium,1988,36.785,Francs
Belgium,1989,39.409,Francs
Belgium,1990,33.424,Francs
Belgium,1991,34.195,Francs
Belgium,1992,32.148,Francs
Belgium,1993,34.581,Francs
Belgium,1994,33.426,Francs
Belgium,1995,29.472,Francs
Belgium,1996,30.97,Francs
Belgium,1997,35.807,Francs
Belgium,1998,36.31,Francs
Belgium,1999,42.974,Francs
Brazil,1916,4.21,Mil-réis
Brazil,1917,3.9957,Mil-réis
Brazil,1918,3.9505,Mil-réis
Brazil,1919,3.7404,Mil-réis
Brazil,1920,4.4419,Mil-réis
Brazil,1921,7.622,Mil-réis
Brazil,1922,7.7228,Mil-réis
Brazil,1923,9.7766,Mil-réis
Brazil,1924,9.1405,Mil-réis
Brazil,1925,8.1993,Mil-réis
Brazil,1926,6.9273,Mil-réis
Brazil,1927,8.4472,Mil-réis
Brazil,1928,8.3516,Mil-réis
Brazil,1929,8.4694,Mil-réis
Brazil,1930,9.3339,Mil-réis
Brazil,1931,14.2268,Mil-réis
Brazil,1932,14.0404,Mil-réis
Brazil,1933,12.5581,Mil-réis
Brazil,1934,11.8669,Mil-réis
Brazil,1935,12.0559,Mil-réis
Brazil,1936,11.6712,Mil-réis
Brazil,1937,11.5691,Mil-réis
Brazil,1938,17.1122,Mil-réis
Brazil,1939,16.6592,Mil-réis
Brazil,1940,16.512,Mil-réis
Brazil,1941,16.5085,Mil-réis
Brazil,1948,18.9906,Old Cruzeiros
Brazil,1949,18.9906,Old Cruzeiros
Brazil,1950,18.9906,Old Cruzeiros
Brazil,1951,18.9906,Old Cruzeiros
Brazil,1952,18.9906,Old Cruzeiros
Brazil,1953,42.9788,Old Cruzeiros
Brazil,1954,60.9699,Old Cruzeiros
Brazil,1955,70.9649,Old Cruzeiros
Brazil,1956,69.9654,Old Cruzeiros
Brazil,1957,75.9625,Old Cruzeiros
Brazil,1958,128.936,Old Cruzeiros
Brazil,1959,150.925,Old Cruzeiros
Brazil,1960,186.908,Old Cruzeiros
Brazil,1961,269.867,Old Cruzeiros
Brazil,1962,387.808,Old Cruzeiros
Brazil,1963,574.716,Old Cruzeiros
Brazil,1964,1252.38,Old Cruzeiros
Brazil,1965,1898.06,Old Cruzeiros
Brazil,1966,2218.9,Old Cruzeiros
Brazil,1967,2.6627,(New) Cruzeiros
Brazil,1968,3.3943,(New) Cruzeiros
Brazil,1969,4.073,(New) Cruzeiros
Brazil,1970,4.5907,(New) Cruzeiros
Brazil,1971,5.2854,(New) Cruzeiros
Brazil,1972,5.9311,(New) Cruzeiros
Brazil,1973,6.123,(New) Cruzeiros
Brazil,1974,6.7866,(New) Cruzeiros
Brazil,1975,8.123,(New) Cruzeiros
Brazil,1976,10.6677,(New) Cruzeiros
Brazil,1977,14.137,(New) Cruzeiros
Brazil,1978,18.0611,(New) Cruzeiros
Brazil,1979,26.9327,(New) Cruzeiros
Brazil,1980,52.688,(New) Cruzeiros
Brazil,1981,93.0788,(New) Cruzeiros
Brazil,1982,179.426,(New) Cruzeiros
Brazil,1983,576.76,(New) Cruzeiros
Brazil,1984,1847.12,(New) Cruzeiros
Brazil,1985,6197.34,(New) Cruzeiros
Brazil,1986,13.6493,Cruzados
Brazil,1987,39.2092,Cruzados
Brazil,1988,261.999,Cruzados
Brazil,1989,2.8339,New Cruzados
Brazil,1990,68.3001,(Again New) Cruzados
Brazil,1991,406.607,(Again New) Cruzados
Brazil,1992,4512.99,(Again New) Cruzados
Brazil,1993,88440.0,(Again New) Cruzados
Brazil,1994,1758.07,Cruzeiros Reais
Brazil,1995,0.9177,Reais
Brazil,1996,1.0051,Reais
Brazil,1997,1.0779,Reais
Brazil,1998,1.1605,Reais
Brazil,1999,1.8207,Reais
Brazil,2000,1.8301,Reais
Brazil,2001,2.3527,Reais
Brazil,2002,2.9213,Reais
Brazil,2003,3.075,Reais
Brazil,2004,2.9262,Reais
Brazil,2005,2.4352,Reais
Brazil,2006,2.1738,Reais
Brazil,2007,1.9461,Reais
Brazil,2008,1.8327,Reais
Brazil,2009,1.9976,Reais
Brazil,2010,1.7601,Reais
Brazil,2011,1.672,Reais
Brazil,2011,1.6723,Reais
Brazil,2012,1.9535,Reais
Brazil,2013,2.157,Reais
Brazil,2014,2.3512,Reais
Brazil,2015,3.3336,Reais
Brazil,2016,3.4913,Reais
Brazil,2017,3.1914,Reais
Brazil,2018,3.6538,Reais
Brazil,2019,3.94,Reais
Brazil,2020,5.16,Reais
Brazil,2021,5.3944,Reais
Brazil,2022,5.164,Reais
Brazil,2023,4.9944,Reais
Brazil,2024,5.3895,Reais
Canada,1913,1.0,Canadian Dollar
Canada,1914,0.999,Canadian Dollar
Canada,1915,1.004,Canadian Dollar
Canada,1916,1.002,Canadian Dollar
Canada,1917,1.002,Canadian Dollar
Canada,1919,1.046,Canadian Dollar
Canada,1920,1.12,Canadian Dollar
Canada,1921,1.117,Canadian Dollar
Canada,1922,1.015,Canadian Dollar
Canada,1923,1.02,Canadian Dollar
Canada,1924,1.013,Canadian Dollar
Canada,1925,1.0,Canadian Dollar
Canada,1926,1.0,Canadian Dollar
Canada,1927,1.0,Canadian Dollar
Canada,1928,1.001,Canadian Dollar
Canada,1929,1.008,Canadian Dollar
Canada,1930,1.002,Canadian Dollar
Canada,1931,1.038,Canadian Dollar
Canada,1932,1.135,Canadian Dollar
Canada,1933,1.087,Canadian Dollar
Canada,1934,0.99,Canadian Dollar
Canada,1935,1.005,Canadian Dollar
Canada,1936,1.001,Canadian Dollar
Canada,1937,1.0,Canadian Dollar
Canada,1938,1.006,Canadian Dollar
Canada,1939,1.041,Canadian Dollar
Canada,1940,1.175,Canadian Dollar
Canada,1941,1.1449,Canadian Dollar
